CatEMF1FR;CatEMF2FR;CatEMF3FR;CatEMF4FR;CatEMF5FR;Nom_EMF;Description;SourceFile;CatSTR1FR;CatSTR2FR;CatSTR3FR
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;mayonnaise à teneur réduite en matière grasse ou mayonnaise allégée;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce à l'échalote à la crème;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce à la crème;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce à la crème aux épices;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce à la crème aux herbes;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce aigre douce;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce aïoli;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce américaine;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce armoricaine;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce au beurre;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce au beurre blanc;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce au chocolat;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce au curry;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce au fromage pour risotto ou pâtes;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce au poivre;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce au poivre vert;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce au roquefort;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce au vin rouge;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce au yaourt;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce aux champignons;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce aux champignons et à la crème;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce barbecue;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce basquaise ou sauce aux poivrons;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce béarnaise;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce béchamel;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce bourguignonne;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce burger;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce carbonara;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce chasseur;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce crudités ou sauce salade;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce grand veneur;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce hollandaise;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce indienne type tandoori ou tikka masala;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce kebab;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce madère;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce moutarde;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce nuoc mâm ou sauce au poisson;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce pesto;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce pesto rosso;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce rouille;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce soja;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce tartare;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce tomate à la viande ou sauce bolognaise;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce tomate au fromage;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce tomate aux champignons;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce tomate aux oignons;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce tomate aux olives;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce tomate aux petits légumes;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce végétale type bolognaise;;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sauces;;sauce vinaigrette (50 à 75% d'huile);;;Alimentation & boissons;Plats préparés / cuisinés;sauces
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sels;;fleur de sel;;;Alimentation & boissons;condiments;sels
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sels;;sel au céleri;;;Alimentation & boissons;condiments;sels
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sels;;sel blanc alimentaire;;;Alimentation & boissons;condiments;sels
achats de biens;produits agro-alimentaires, plats préparés et boissons;aides culinaires et ingrédients divers;sels;;sel marin gris;;;Alimentation & boissons;condiments;sels
achats de biens;produits agro-alimentaires, plats préparés et boissons;aliments infantiles;céréales et biscuits infantiles;;biscuit pour bébé;;;Alimentation & boissons;Plats préparés / cuisinés;aliments infantiles
achats de biens;produits agro-alimentaires, plats préparés et boissons;aliments infantiles;céréales et biscuits infantiles;;céréales instantanées;;;Alimentation & boissons;Plats préparés / cuisinés;aliments infantiles
achats de biens;produits agro-alimentaires, plats préparés et boissons;aliments infantiles;desserts infantiles;;dessert lacté infantile au riz ou à la semoule;;;Alimentation & boissons;Plats préparés / cuisinés;aliments infantiles
